id,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
128,红烧排骨 蒜蓉大虾 辣炒包菜,mood_happy,scene_food,style_minimal|style_pure_cn,purpose_share_life,theme_foodie,relation_solo,length_ultra_short,3,,rating_clean,红烧排骨|蒜蓉大虾|辣炒包菜,v1.0,True,,
129,还有一瓶粉色小酒和喜欢的综艺,mood_happy,scene_home,style_minimal|style_pure_cn,purpose_share_life,theme_foodie,relation_solo,length_ultra_short,3,,rating_clean,酒|综艺,v1.0,True,,
130,一个也可以去看喜欢的电影,mood_healing,scene_music,style_minimal|style_pure_cn,purpose_share_life,theme_self_love,relation_solo,length_ultra_short,2,,rating_clean,电影,v1.0,True,,
131,/你想活出怎样的人生,mood_reflective,scene_music,style_symbol_deco|style_quote,purpose_show_mood,theme_growth,relation_solo,length_ultra_short,3,,rating_clean,你想活出怎样的人生,v1.0,True,,
132,是近期电影里的偏爱 刷了好几次,mood_happy,scene_music,style_colloquial|style_pure_cn,purpose_share_life,,relation_solo,length_ultra_short,3,,rating_clean,电影,v1.0,True,,
133,“搭一座你自己的塔吧,mood_healing,scene_universal,style_quote|style_pure_cn,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,塔,v1.0,True,,
134,建一个没有恶意的、自由的王国,mood_healing,scene_universal,style_quote|style_pure_cn,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,,rating_clean,王国,v1.0,True,,
135,创造一个繁荣富足,mood_healing,scene_universal,style_quote|style_pure_cn,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,,rating_clean,世界,v1.0,True,,
136,和平与美丽的世界吧”,mood_healing,scene_universal,style_quote|style_pure_cn,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,世界,v1.0,True,,
137,一个人的时刻 真的是要好好爱自己,mood_healing,scene_universal,style_colloquial|style_pure_cn,purpose_heal_self,theme_self_love,relation_solo,length_short,3,,rating_clean,爱自己,v1.0,True,,
138,近期的午休喜欢在自己的精神角落里,mood_peaceful,scene_work,style_colloquial|style_pure_cn,purpose_share_life,theme_work_life,relation_solo,length_short,2,,rating_clean,午休,v1.0,True,,
139,所谓自由 不仅是我的精神状态,mood_energetic,scene_universal,style_quote|style_pure_cn,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,3,,rating_clean,自由,v1.0,True,,
140,我的身体状态也要自由自在,mood_energetic,scene_universal,style_colloquial|style_pure_cn,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,3,,rating_clean,自由,v1.0,True,,
141,让我邂逅了一场可遇不可求的深睡之旅,mood_healing,scene_home,style_poetic|style_pure_cn,purpose_share_life,theme_self_love,relation_solo,length_short,2,,rating_clean,深睡,v1.0,True,,
142,都让我的睡眠变成疗愈和享受,mood_healing,scene_home,style_colloquial|style_pure_cn,purpose_share_life,theme_self_love,relation_solo,length_ultra_short,2,,rating_clean,睡眠,v1.0,True,,
143,自由 自然 松弛 治愈,mood_healing,scene_universal,style_minimal|style_pure_cn,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,,rating_clean,自由|自然|松弛|治愈,v1.0,True,,
144,睡觉状态好了 睡起来就是满满的好心情~,mood_happy,scene_home,style_colloquial|style_emoji_heavy,purpose_share_life,theme_self_love,relation_solo,length_short,3,,rating_clean,睡觉|好心情,v1.0,True,,id=144: 标了 style_emoji_heavy 但文本无明显 emoji
145,呜呼 在新垫子上睡了个好觉,mood_happy,scene_home,style_colloquial|style_emoji_heavy,purpose_share_life,theme_self_love,relation_solo,length_ultra_short,4,,rating_clean,垫子|好觉,v1.0,True,,id=145: 标了 style_emoji_heavy 但文本无明显 emoji
146,醒来继续读书写作,mood_peaceful,scene_home,style_minimal|style_pure_cn,purpose_share_life,theme_growth,relation_solo,length_ultra_short,2,,rating_clean,读书|写作,v1.0,True,,
147,我们曾经渴望的外界认可,mood_reflective,scene_universal,style_quote|style_pure_cn,purpose_show_mood,theme_growth,relation_none,length_ultra_short,2,,rating_clean,认可,v1.0,True,,
148,后来经历多了才发现,mood_reflective,scene_universal,style_quote|style_pure_cn,purpose_show_mood,theme_growth,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
149,世界是自己的 与他人毫无关系,mood_healing,scene_universal,style_quote|style_pure_cn,purpose_heal_self,theme_self_love|theme_philosophy,relation_solo,length_ultra_short,2,,rating_clean,世界,v1.0,True,,
150,就勇敢一点吧 就去过自己想要的生活,mood_energetic,scene_universal,style_colloquial|style_pure_cn,purpose_heal_self,theme_freedom|theme_self_love,relation_solo,length_short,4,,rating_clean,生活,v1.0,True,,
151,不需要任何人的陪伴和建议,mood_mysterious,scene_universal,style_minimal,purpose_cool_pose,,relation_solo,length_ultra_short,3,,rating_clean,,v1.0,True,,
152,只要我们的内心是雀跃的 就足够了,mood_happy,scene_universal,style_minimal,purpose_show_mood,theme_happiness,relation_none,length_short,2,,rating_clean,,v1.0,True,,
153,"打过工,种过粮,为爱闯过太平洋",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,theme_work_life|theme_love,relation_none,length_ultra_short,4,,rating_clean,打工|种粮|太平洋,v1.0,True,,
154,"当过舔狗,背过黑锅,孤寡硬是挣不脱",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_love|theme_work_life,relation_none,length_short,4,,rating_clean,舔狗|黑锅|孤寡,v1.0,True,,
155,"下过田,插过秧,为国趟过鸭绿江",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,theme_work_life,relation_none,length_ultra_short,4,,rating_clean,下田|插秧|鸭绿江,v1.0,True,,
156,"传薪火,续华章,爱国爱党爱中央",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_clean,爱国|爱党|中央,v1.0,True,,
157,"进过厂,下过地,为爱在挣人民币,每次喝酒吐一地,明天还得更努力",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life|theme_love,relation_none,length_short,4,,rating_clean,进厂|下地|人民币|喝酒|努力,v1.0,True,,
158,"起床早,出门晚,啥事全都卡点干",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,起床|卡点,v1.0,True,,
159,"干得多,赚得少,天天活成路边草",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,3,,rating_mild_slang,干得多|赚得少|路边草,v1.0,True,,
160,"起床晚,出门懒,啥事全都往后缓",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,起床|出门|往后缓,v1.0,True,,
161,"喂过狗,喂过猪,每次爱情都是输",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_love|theme_pet,relation_none,length_ultra_short,4,,rating_clean,喂狗|喂猪|爱情,v1.0,True,,
162,"打过工,受过苦,喝过中国阿萨姆",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,theme_work_life,relation_none,length_ultra_short,4,,rating_clean,打工|受苦|阿萨姆,v1.0,True,,
163,"进过厂,下过地,为爱在挣人民币",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,theme_work_life|theme_love,relation_none,length_ultra_short,4,,rating_clean,进厂|下地|人民币,v1.0,True,,
164,"烧过香,拜过佛,遇事不从心里磨",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,烧香|拜佛,v1.0,True,,
165,"偷过狗,卖过友,现在只想跟党走",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_clean,偷狗|卖友|跟党走,v1.0,True,,
166,"九年义务全白忙,背起行囊下厨房",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,4,,rating_clean,九年义务|下厨房,v1.0,True,,
167,"颠过锅,刷过墙,三餐熬尽少年郎",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,4,,rating_clean,颠锅|刷墙|少年郎,v1.0,True,,
168,"一旦进了后厨门,满身油烟满身尘",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,后厨|油烟,v1.0,True,,
169,"出过门,受过罪,深夜路边买过醉,空钱包里掏过灰,还跟冤种碰过杯",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,4,,rating_clean,出门|受罪|买醉|空钱包|碰杯,v1.0,True,,
170,"天不生我奥德彪,非洲无人拉香蕉,既生蕉,何生彪?不生彪,谁拉蕉。拉了蕉,苦了彪。爱情就像香蕉,不是绿就是黄。",mood_humor,scene_universal,style_abstract,purpose_cool_pose,theme_love|theme_work_life,relation_none,length_medium,4,,rating_clean,奥德彪|非洲|香蕉|爱情,v1.0,True,,
171,"牵过手,分过手,为爱醉过整宿,当过备胎喝过酒,到头还是单身狗",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_love,relation_none,length_short,4,,rating_clean,牵手|分手|备胎|单身狗,v1.0,True,,
172,"敬个礼,握握手,牛马天天累成狗,工资不够喝啤酒",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,4,,rating_clean,牛马|累成狗|工资|啤酒,v1.0,True,,
173,"穷人乍富 ,不走人步 ,有钱你就败 ,没钱你就贷",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,穷人乍富|败|贷,v1.0,True,,
174,"不抽烟,不喝酒,会背唐诗三百首",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,不抽烟|不喝酒|唐诗三百首,v1.0,True,,
175,"不偷鸡,不摸狗,下雨知道往家走",mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,不偷鸡|不摸狗|下雨,v1.0,True,,
176,"还未老、想低保,小小年纪,苦恼苦恼",mood_humor,scene_universal,style_colloquial,purpose_complain,theme_growth,relation_none,length_short,3,,rating_clean,低保|小小年纪,v1.0,True,,
177,这拿来发朋友圈不得有趣死啊!,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,朋友圈|有趣,v1.0,True,,
178,嗯一些个个人主体性很强的文案自存 也欢迎分享,mood_peaceful,scene_universal,style_colloquial,purpose_share_life,,relation_none,length_short,2,,rating_clean,个人主体性|文案|自存,v1.0,True,,
179,ps:此为二次编辑声明 可能含有一些负能量的个体性文案 望各位理解 自行避雷!,mood_peaceful,scene_universal,style_colloquial,purpose_share_life,,relation_none,length_short,2,format_has_english,rating_clean,二次编辑|负能量|避雷,v1.0,True,,
180,骚扰好友gogogo,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_ultra_short,4,format_has_english,rating_clean,骚扰好友,v1.0,True,,
181,今后的路你要好好走下去 我坐车去了(◔◡◔),mood_humor,scene_universal,style_emoji_heavy,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,坐车,v1.0,True,,id=181: 标了 style_emoji_heavy 但文本无明显 emoji
182,人生一波三折 好便宜,mood_humor,scene_universal,style_minimal,purpose_cool_pose,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,人生|一波三折,v1.0,True,,
183,前途一片阴暗 好凉快,mood_humor,scene_universal,style_minimal,purpose_cool_pose,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,前途|阴暗,v1.0,True,,
184,"生活千疮百孔,好透气。",mood_humor,scene_universal,style_minimal,purpose_cool_pose,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,生活|千疮百孔,v1.0,True,,
185,"计划又泡汤了,泡汤很舒服啊",mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,计划|泡汤,v1.0,True,,
186,"命运时常停电,好环保。",mood_humor,scene_universal,style_minimal,purpose_cool_pose,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,命运|停电,v1.0,True,,
187,"歇斯底里是崩溃,底里歇斯是美味。",mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,歇斯底里|底里歇斯,v1.0,True,,
188,"曾经我也想过一了百了,可是我...了不起",mood_humor,scene_universal,style_minimal,purpose_cool_pose,theme_philosophy,relation_none,length_short,3,,rating_clean,一了百了|了不起,v1.0,True,,
189,为何幸福如履薄冰 嘿嘿免费溜冰场,mood_humor,scene_universal,style_abstract,purpose_cool_pose,theme_philosophy,relation_none,length_short,3,,rating_clean,幸福|如履薄冰|溜冰场,v1.0,True,,
190,"世界以痛吻我,我伸舌头",mood_humor,scene_universal,style_abstract,purpose_cool_pose,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,世界|痛吻|舌头,v1.0,True,,
191,出淤泥而涂抹全身,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,出淤泥|涂抹,v1.0,True,,
192,人生好多污点啊 嘿嘿嘿 波点裙,mood_humor,scene_universal,style_abstract,purpose_cool_pose,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,人生|污点|波点裙,v1.0,True,,
193,"人生处处是低谷,我说好价all in",mood_humor,scene_universal,style_abstract,purpose_cool_pose,theme_philosophy,relation_none,length_short,3,format_has_english,rating_clean,人生|低谷|all in,v1.0,True,,
194,被雨淋成落汤鸡了 好美味,mood_humor,scene_nature,style_abstract,purpose_cool_pose,theme_rainy,relation_none,length_ultra_short,3,,rating_clean,雨|落汤鸡,v1.0,True,,
195,"生活将我反复捶打,肉质竟变得Q弹劲道",mood_humor,scene_universal,style_abstract,purpose_cool_pose,theme_philosophy,relation_none,length_short,3,,rating_clean,生活|捶打|肉质|Q弹,v1.0,True,,
196,其实退一万步来讲 那很累了,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,退一万步|累,v1.0,True,,
197,Wechat 记录没好生活,mood_happy,scene_universal,style_cn_en_mix,purpose_share_life,theme_happiness,relation_none,length_ultra_short,2,format_has_english,rating_clean,Wechat|好生活,v1.0,True,,
198,全国天气好不好 妹子你们好不好,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_ultra_short,3,,rating_clean,天气|妹子,v1.0,True,,
199,你知道吗 人活着需要呼吸,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,2,,rating_clean,人|呼吸,v1.0,True,,
200,再说爱我 我告你诈骗,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,theme_love,relation_none,length_ultra_short,3,,rating_clean,爱我|诈骗,v1.0,True,,
