id,batch,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
141,old,“这些歌词太适合发朋友圈了!”,mood_happy,scene_music,style_quote|style_colloquial,purpose_share_life,,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,歌词|朋友圈,v1.0,True,,
142,old,拥有一个你那便天下无敌^⌯𖥦⌯^੭!,mood_happy,scene_universal,style_emoji_heavy|style_colloquial,purpose_subtle_love,theme_love,relation_couple,length_short,4,,rating_clean,,v1.0,True,,id=142: 标了 style_emoji_heavy 但文本无明显 emoji
143,old,“看云嘛我请客.”,mood_romantic,scene_nature,style_quote,purpose_subtle_love,theme_season_spring,relation_couple,length_ultra_short,2,format_has_quotes,rating_clean,云,v1.0,True,,
144,old,“不如我们一起去散步吧”,mood_romantic,scene_nature,style_quote,purpose_subtle_love,,relation_couple,length_ultra_short,2,format_has_quotes,rating_clean,散步,v1.0,True,,
145,old,“拥有今天就好好感受今天”,mood_healing,scene_universal,style_quote,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,今天,v1.0,True,,
146,old,也许是天气 也许是运气,mood_reflective,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,天气|运气,v1.0,True,,
147,old,愿我们都能站在幸福里,mood_healing,scene_universal,style_minimal,purpose_heal_self,theme_happiness,relation_none,length_ultra_short,2,,rating_clean,幸福,v1.0,True,,
148,old,在我喜欢的状态里生活,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_self_love,relation_solo,length_ultra_short,2,,rating_clean,生活,v1.0,True,,
149,old,幸福 淡淡的...^_^,mood_peaceful,scene_universal,style_minimal|style_emoji_heavy,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,2,,rating_clean,幸福,v1.0,True,,id=149: 标了 style_emoji_heavy 但文本无明显 emoji
150,old,是某天是一瞬间,mood_reflective,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,瞬间,v1.0,True,,
151,old,故事开始了,mood_reflective,scene_universal,style_minimal,purpose_record,,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
152,old,直到有一天我的实况出现你的声音,mood_romantic,scene_universal,style_poetic,purpose_subtle_love,theme_love,relation_crush,length_ultra_short,3,,rating_clean,实况|声音,v1.0,True,,
153,old,“一些很有共鸣的句子”,mood_reflective,scene_universal,style_quote,purpose_show_mood,,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,句子,v1.0,True,,
154,old,“好多想要记住的瞬间.”,mood_healing,scene_universal,style_quote,purpose_record,,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,瞬间,v1.0,True,,
155,old,新一岁的幸福  我先接住了˗ˋˏ🍰ˎˊ˗,mood_happy,scene_holiday,style_symbol_deco,purpose_record,theme_happiness,relation_solo,length_short,3,format_has_emoji,rating_clean,生日|蛋糕,v1.0,True,,
156,old,慢慢急 不要来 ˶>๐<˵,mood_humor,scene_universal,style_emoji_heavy,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,id=156: 标了 style_emoji_heavy 但文本无明显 emoji
157,old,i miss u...( ́。-ω(-ω-。`),mood_emo,scene_universal,style_emoji_heavy,purpose_show_mood,theme_love,relation_crush,length_short,3,format_has_english,rating_clean,,v1.0,True,,id=157: 标了 style_emoji_heavy 但文本无明显 emoji
158,old,如果天气好的话 我想在绿色围绕的地方喝一杯咖啡 看着自己的小狗尽情的奔跑 和朋友聊着一些最近的八卦 这就是我的幸福。🫧🪴,mood_healing,scene_nature,style_essay,purpose_share_life,theme_happiness|theme_pet|theme_friendship,relation_friend,length_medium,3,format_has_emoji,rating_clean,咖啡|小狗|朋友|绿色,v1.0,True,,
159,old,出門偶遇〔^. ̫.^〕Ⳋ,mood_happy,scene_daily,style_emoji_heavy,purpose_share_life,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,id=159: 标了 style_emoji_heavy 但文本无明显 emoji
160,old,大树会拥抱每一个抬头的人,mood_healing,scene_nature,style_poetic,purpose_heal_self,theme_self_love,relation_solo,length_ultra_short,2,,rating_clean,大树,v1.0,True,,
161,old,我要收集收集!,mood_energetic,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
162,old,一张照片 半句再见 尘封的纪念,mood_emo,scene_universal,style_poetic,purpose_show_mood,theme_nostalgia,relation_none,length_ultra_short,2,,rating_clean,照片|纪念,v1.0,True,,
163,old,日子就这样淡淡的度过,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,1,,rating_clean,,v1.0,True,,
164,old,我喜欢这种半丧不丧斗志昂扬的发疯。,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,4,,rating_clean,,v1.0,True,,
165,old,“终有新故事 值得盼望”,mood_energetic,scene_universal,style_quote,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,新故事,v1.0,True,,
166,old,在看到会删的!别发shiniaopi了。。。谢谢各位再看到的话可以向我举报我去删。。,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_medium,4,format_has_english,rating_mild_slang,,v1.0,True,,
167,old,五月篇章,mood_peaceful,scene_universal,style_minimal,purpose_record,theme_season_spring,relation_none,length_ultra_short,1,,rating_clean,五月,v1.0,True,,
168,old,眼下是春天,mood_peaceful,scene_nature,style_minimal,purpose_record,theme_season_spring,relation_none,length_ultra_short,1,,rating_clean,春天,v1.0,True,,
169,old,最近.jpg(>_>),mood_humor,scene_universal,style_emoji_heavy,purpose_share_life,,relation_none,length_ultra_short,3,format_has_english,rating_clean,,v1.0,True,,id=169: 标了 style_emoji_heavy 但文本无明显 emoji
170,old,更新日记,mood_peaceful,scene_universal,style_minimal,purpose_record,,relation_none,length_ultra_short,1,format_photo_dump,rating_clean,日记,v1.0,True,,
171,old,淡淡的生活,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,1,,rating_clean,,v1.0,True,,
172,old,你一直在 比什么都好,mood_healing,scene_universal,style_minimal,purpose_subtle_love,theme_love,relation_couple,length_ultra_short,3,,rating_clean,,v1.0,True,,
173,old,萌而已 我认了⁃̀⩊⁃́,mood_humor,scene_universal,style_emoji_heavy,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,id=173: 标了 style_emoji_heavy 但文本无明显 emoji
174,old,“夏天与海我与朋友”,mood_happy,scene_travel,style_quote,purpose_share_life,theme_friendship|theme_season_spring,relation_friend,length_ultra_short,3,format_has_quotes,rating_clean,夏天|海|朋友,v1.0,True,,
175,old,"""放松点,就当漫游地球。""",mood_peaceful,scene_universal,style_quote,purpose_heal_self,theme_freedom,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,地球,v1.0,True,,
176,old,那些平淡、回甘、安心的时刻,mood_peaceful,scene_universal,style_poetic,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
177,old,最近趁着天气暖和出来逛公园 拍了很多喜欢的照片 喜欢花 喜欢在公园发呆,mood_healing,scene_nature,style_essay,purpose_share_life,theme_season_spring|theme_happiness,relation_solo,length_short,3,,rating_clean,公园|花|春天,v1.0,True,,
178,old,也许 或者 会见面,mood_romantic,scene_universal,style_minimal,purpose_subtle_love,theme_love,relation_crush,length_ultra_short,2,,rating_clean,,v1.0,True,,
179,old,日子慢下来才会有浪漫,mood_peaceful,scene_universal,style_poetic,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,浪漫,v1.0,True,,
180,old,东拼西凑,mood_humor,scene_universal,style_minimal,purpose_share_life,,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
181,old,十一月 祝我们有拥挤的新雪和喜悦,mood_happy,scene_holiday,style_poetic,purpose_record,theme_season_autumn_winter,relation_none,length_short,3,,rating_clean,十一月|新雪,v1.0,True,,
182,old,永住太阳里,mood_energetic,scene_universal,style_poetic,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_clean,太阳,v1.0,True,,
183,old,"最近看到的美国现代诗人罗伯特的一首小诗Stopping by Woods on a Snowy Evening,被结尾几句深深吸引住了。",mood_reflective,scene_music,style_essay,purpose_share_life,theme_philosophy,relation_none,length_medium,3,format_has_english,rating_clean,罗伯特|诗|雪,v1.0,True,,
184,old,做一个有趣的生活家,mood_energetic,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,生活家,v1.0,True,,
185,old,苹果不去想橘子的问题,mood_peaceful,scene_universal,style_abstract,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,苹果|橘子,v1.0,True,,
186,old,放慢生活步调,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,1,,rating_clean,,v1.0,True,,
187,old,"•一年前觉得保研、未来、前途朦胧无比,每天像雾里行船,方向不明、真诚祈祷、小心翼翼,但今天太阳已经出来,我成为一名勇敢的水手,帆依然高高鼓起!",mood_energetic,scene_study,style_essay,purpose_record,theme_growth,relation_solo,length_medium,4,,rating_clean,保研|未来|水手,v1.0,True,,
188,old,▪️小得盈满 爱逢其时,mood_healing,scene_universal,style_symbol_deco,purpose_show_mood,theme_love,relation_couple,length_ultra_short,3,,rating_clean,,v1.0,True,,
189,old,你的痛苦我都嘲笑想发puq,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_ultra_short,4,format_has_english,rating_mild_slang,,v1.0,True,,
190,old,我的生命是一万次春和景明,mood_energetic,scene_universal,style_poetic,purpose_cool_pose,theme_self_love,relation_solo,length_ultra_short,4,,rating_clean,生命|春和景明,v1.0,True,,
191,old,"错误时间,错误地点,超级困蛋,睡觉中断。",mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,4,,rating_clean,困,v1.0,True,,
192,old,照片 唯一锁住时间的公式,mood_reflective,scene_universal,style_poetic,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,照片|时间,v1.0,True,,
193,old,如果 天气好的话,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_sunny,relation_none,length_ultra_short,1,,rating_clean,天气,v1.0,True,,
194,old,万物与我都是自由诗,mood_healing,scene_universal,style_poetic,purpose_cool_pose,theme_freedom,relation_solo,length_ultra_short,3,,rating_clean,万物|自由诗,v1.0,True,,
195,old,生活暴击 偷偷掉小珍珠,mood_emo,scene_universal,style_colloquial,purpose_complain,,relation_solo,length_ultra_short,3,,rating_clean,小珍珠,v1.0,True,,
196,old,村长 我想做有恒心又有毅力的小羊,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,村长|小羊,v1.0,True,,
197,old,“留一片空白 随时浓墨重彩.”,mood_energetic,scene_universal,style_quote,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,,v1.0,True,,
198,old,幸福无限蔓延ᜊ˃ ᴗ ˂ᜊ,mood_happy,scene_universal,style_emoji_heavy,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,id=198: 标了 style_emoji_heavy 但文本无明显 emoji
199,old,生活纯粹即喜乐,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
200,old,恁应该也会为俺啄米吧,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,啄米,v1.0,True,,
201,old,幸福呀因人而异+.՞⸝⸝'ᜊ'⸝⸝՞.+,mood_happy,scene_universal,style_emoji_heavy,purpose_show_mood,theme_happiness,relation_none,length_short,3,,rating_clean,幸福,v1.0,True,,id=201: 标了 style_emoji_heavy 但文本无明显 emoji
202,old,困在重复的生活中,mood_emo,scene_universal,style_minimal,purpose_show_mood,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,重复|生活,v1.0,True,,
203,old,在感受 在记录 在珍惜,mood_reflective,scene_universal,style_minimal,purpose_heal_self,theme_growth,relation_none,length_ultra_short,2,,rating_clean,感受|记录|珍惜,v1.0,True,,
204,old,▪️心宽福自来,mood_peaceful,scene_universal,style_symbol_deco,purpose_heal_self,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,心宽|福,v1.0,True,,
205,old,如果可以幸福放慢倍速。,mood_peaceful,scene_universal,style_poetic,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,2,,rating_clean,幸福,v1.0,True,,
206,old,我们会成为更平和的大人,mood_healing,scene_universal,style_minimal,purpose_heal_self,theme_growth,relation_none,length_ultra_short,2,,rating_clean,平和|大人,v1.0,True,,
207,old,一步一步走过昨天我的孩子气,mood_reflective,scene_universal,style_poetic,purpose_show_mood,theme_growth|theme_nostalgia,relation_none,length_ultra_short,2,,rating_clean,昨天|孩子气,v1.0,True,,
208,old,我都会喜欢翻朋友圈,mood_happy,scene_universal,style_colloquial,purpose_share_life,,relation_none,length_ultra_short,3,,rating_clean,朋友圈,v1.0,True,,
209,old,“我有一个很喜欢的成语无往不利”,mood_happy,scene_universal,style_quote,purpose_show_mood,,relation_none,length_short,3,format_has_quotes,rating_clean,成语|无往不利,v1.0,True,,
210,old,我的生活绕着彩色碎片东升西落,mood_literary,scene_universal,style_poetic,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,2,format_photo_dump,rating_clean,生活|彩色碎片,v1.0,True,,
211,old,"“生活没有低谷,只有蓄势待发。”",mood_energetic,scene_universal,style_quote,purpose_heal_self,theme_philosophy,relation_none,length_short,3,format_has_quotes,rating_clean,生活|低谷|蓄势待发,v1.0,True,,
212,old,✨是谁还在周末躺平?北京打工人速看!,mood_humor,scene_work,style_colloquial|style_emoji_heavy,purpose_interact,theme_work_life,relation_none,length_short,4,format_has_emoji,rating_clean,周末|躺平|北京|打工人,v1.0,True,,
213,old,五一假期加载完毕☀️,mood_happy,scene_holiday,style_emoji_heavy,purpose_share_life,,relation_none,length_ultra_short,3,format_has_emoji|format_has_location,rating_clean,五一|假期,v1.0,True,,
214,old,📍桂林山水甲天下 🏞,mood_happy,scene_travel,style_emoji_heavy,purpose_share_life,theme_travel_wander,relation_none,length_ultra_short,3,format_has_emoji|format_has_location,rating_clean,桂林|山水,v1.0,True,,
215,old,"拉上姐妹说走就走,三亚我来啦!清补凉、椰子鸡、海鲜大排档通通给我端上来!",mood_happy,scene_travel|scene_food,style_colloquial,purpose_share_life,theme_travel_wander|theme_foodie,relation_friend,length_short,4,,rating_clean,三亚|清补凉|椰子鸡|海鲜,v1.0,True,,
216,old,济州岛的风还是吹到了浮石隐地💭,mood_literary,scene_travel,style_poetic,purpose_share_life,theme_travel_wander,relation_none,length_ultra_short,2,format_has_emoji,rating_clean,济州岛|风|浮石隐地,v1.0,True,,
217,old,"版本已经更新到了1.1,今天是朋友圈功能。",mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,版本|更新|朋友圈,v1.0,True,,
218,old,那当然是设置一个有趣の“拍一拍”啦,mood_humor,scene_universal,style_colloquial|style_symbol_deco,purpose_share_life,,relation_none,length_short,3,format_has_quotes,rating_clean,拍一拍,v1.0,True,,
219,old,🍰正面版就是正面情绪,mood_happy,scene_universal,style_emoji_heavy,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,3,format_has_emoji,rating_clean,正面|情绪,v1.0,True,,
